currency,value_date,fx_rate,daily_return
EUR,1990-01-02,1.359,
EUR,1990-01-03,1.367,0.005886681383370229
EUR,1990-01-04,1.357,-0.007315288953913646
EUR,1990-01-05,1.364,0.005158437730287568
EUR,1990-01-08,1.36,-0.0029325513196480912
EUR,1990-01-09,1.368,0.00588235294117645
EUR,1990-01-10,1.376,0.005847953216374213
EUR,1990-01-11,1.372,-0.0029069767441859407
EUR,1990-01-12,1.377,0.0036443148688045657
EUR,1990-01-15,1.379,0.001452432824981864
EUR,1990-01-16,1.38,0.0007251631617113397
EUR,1990-01-17,1.371,-0.006521739130434745
EUR,1990-01-18,1.383,0.00875273522975939
EUR,1990-01-19,1.382,-0.0007230657989878431
EUR,1990-01-22,1.386,0.0028943560057888007
EUR,1990-01-23,1.378,-0.005772005772005762
EUR,1990-01-24,1.372,-0.004354136429608024
EUR,1990-01-25,1.374,0.001457725947521915
EUR,1990-01-26,1.377,0.0021834061135370675
EUR,1990-01-29,1.384,0.005083514887436413
EUR,1990-01-30,1.375,-0.006502890173410325
EUR,1990-01-31,1.388,0.009454545454545382
EUR,1990-02-01,1.385,-0.002161383285302465
EUR,1990-02-02,1.388,0.0021660649819494893
EUR,1990-02-05,1.384,-0.0028818443804035088
EUR,1990-02-06,1.385,0.0007225433526012459
EUR,1990-02-07,1.381,-0.002888086642599319
EUR,1990-02-08,1.386,0.003620564808110016
EUR,1990-02-09,1.389,0.0021645021645022577
EUR,1990-02-12,1.39,0.0007199424046075986
EUR,1990-02-13,1.39,0.0
EUR,1990-02-14,1.393,0.0021582733812950394
EUR,1990-02-15,1.4,0.005025125628140614
EUR,1990-02-16,1.394,-0.004285714285714337
EUR,1990-02-19,1.401,0.0050215208034434244
EUR,1990-02-20,1.398,-0.0021413276231264655
EUR,1990-02-21,1.401,0.0021459227467812703
EUR,1990-02-22,1.4,-0.0007137758743754885
EUR,1990-02-23,1.401,0.0007142857142858894
EUR,1990-02-26,1.396,-0.0035688793718773315
EUR,1990-02-27,1.396,0.0
EUR,1990-02-28,1.396,0.0
EUR,1990-03-01,1.397,0.0007163323782235498
EUR,1990-03-02,1.383,-0.010021474588403745
EUR,1990-03-05,1.366,-0.012292118582791
EUR,1990-03-06,1.374,0.005856515373352966
EUR,1990-03-07,1.371,-0.0021834061135371785
EUR,1990-03-08,1.366,-0.003646973012399579
EUR,1990-03-09,1.351,-0.010980966325036645
EUR,1990-03-12,1.356,0.0037009622501851247
EUR,1990-03-13,1.352,-0.002949852507374673
EUR,1990-03-14,1.351,-0.0007396449704142327
EUR,1990-03-15,1.35,-0.0007401924500369805
EUR,1990-03-16,1.349,-0.0007407407407408195
EUR,1990-03-19,1.338,-0.008154188287620379
EUR,1990-03-20,1.34,0.001494768310911887
EUR,1990-03-21,1.34,0.0
EUR,1990-03-22,1.34,0.0
EUR,1990-03-23,1.344,0.0029850746268655914
EUR,1990-03-26,1.352,0.005952380952380931
EUR,1990-03-27,1.361,0.00665680473372765
EUR,1990-03-28,1.36,-0.0007347538574576928
EUR,1990-03-29,1.361,0.0007352941176470562
EUR,1990-03-30,1.364,0.0022042615723734116
EUR,1990-04-02,1.359,-0.003665689149560225
EUR,1990-04-03,1.357,-0.0014716703458425018
EUR,1990-04-04,1.362,0.003684598378776771
EUR,1990-04-05,1.365,0.0022026431718060735
EUR,1990-04-06,1.359,-0.00439560439560438
EUR,1990-04-09,1.352,-0.005150846210448812
EUR,1990-04-10,1.348,-0.00295857988165682
EUR,1990-04-11,1.345,-0.002225519287833877
EUR,1990-04-12,1.343,-0.0014869888475836923
EUR,1990-04-13,1.342,-0.0007446016381235099
EUR,1990-04-16,1.339,-0.0022354694485843263
EUR,1990-04-17,1.344,0.0037341299477222645
EUR,1990-04-18,1.342,-0.0014880952380952328
EUR,1990-04-19,1.351,0.006706408345752424
EUR,1990-04-20,1.352,0.0007401924500372026
EUR,1990-04-23,1.356,0.002958579881656709
EUR,1990-04-24,1.355,-0.0007374631268437515
EUR,1990-04-25,1.345,-0.0073800738007380184
EUR,1990-04-26,1.342,-0.0022304832713754275
EUR,1990-04-27,1.339,-0.0022354694485843263
EUR,1990-04-30,1.346,0.00522778192681117
EUR,1990-05-01,1.35,0.002971768202080227
EUR,1990-05-02,1.351,0.0007407407407407085
EUR,1990-05-03,1.346,-0.0037009622501850137
EUR,1990-05-04,1.353,0.005200594353640398
EUR,1990-05-07,1.349,-0.002956393200295615
EUR,1990-05-08,1.352,0.002223869532987477
EUR,1990-05-09,1.342,-0.007396449704141994
EUR,1990-05-10,1.341,-0.0007451564828614421
EUR,1990-05-11,1.347,0.004474272930648837
EUR,1990-05-14,1.351,0.0029695619896066283
EUR,1990-05-15,1.348,-0.0022205773501109416
EUR,1990-05-16,1.351,0.002225519287833766
EUR,1990-05-17,1.364,0.009622501850481191
EUR,1990-05-18,1.361,-0.0021994134897361795
EUR,1990-05-21,1.368,0.005143277002204405
EUR,1990-05-22,1.377,0.006578947368421018
EUR,1990-05-23,1.38,0.002178649237472685
EUR,1990-05-24,1.383,0.0021739130434783593
EUR,1990-05-25,1.384,0.000723065798987621
EUR,1990-05-28,1.384,0.0
EUR,1990-05-29,1.382,-0.0014450867052022698
EUR,1990-05-30,1.388,0.004341534008682979
EUR,1990-05-31,1.385,-0.002161383285302465
EUR,1990-06-01,1.39,0.0036101083032489267
EUR,1990-06-04,1.381,-0.006474820143884785
EUR,1990-06-05,1.384,0.0021723388848660097
EUR,1990-06-06,1.387,0.0021676300578035157
EUR,1990-06-07,1.391,0.002883922134102379
EUR,1990-06-08,1.391,0.0
EUR,1990-06-11,1.389,-0.0014378145219267058
EUR,1990-06-12,1.397,0.005759539236861011
EUR,1990-06-13,1.406,0.006442376521116566
EUR,1990-06-14,1.395,-0.00782361308677093
EUR,1990-06-15,1.403,0.005734767025089571
EUR,1990-06-18,1.394,-0.006414825374198241
EUR,1990-06-19,1.395,0.0007173601147776321
EUR,1990-06-20,1.399,0.0028673835125447855
EUR,1990-06-21,1.398,-0.0007147962830593713
EUR,1990-06-22,1.407,0.006437768240343367
EUR,1990-06-25,1.407,0.0
EUR,1990-06-26,1.411,0.002842928216062468
EUR,1990-06-27,1.405,-0.00425230333097093
EUR,1990-06-28,1.405,0.0
EUR,1990-06-29,1.415,0.007117437722419906
EUR,1990-07-02,1.426,0.007773851590106018
EUR,1990-07-03,1.421,-0.003506311360448766
EUR,1990-07-04,1.42,-0.0007037297677692234
EUR,1990-07-05,1.422,0.0014084507042253502
EUR,1990-07-06,1.428,0.00421940928270037
EUR,1990-07-09,1.44,0.008403361344537785
EUR,1990-07-10,1.447,0.004861111111111205
EUR,1990-07-11,1.435,-0.008293020041465149
EUR,1990-07-12,1.454,0.013240418118466879
EUR,1990-07-13,1.429,-0.01719394773039884
EUR,1990-07-16,1.439,0.0069979006298110935
EUR,1990-07-17,1.444,0.0034746351633077044
EUR,1990-07-18,1.44,-0.0027700831024930483
EUR,1990-07-19,1.437,-0.002083333333333215
EUR,1990-07-20,1.441,0.0027835768963118124
EUR,1990-07-23,1.433,-0.005551700208188737
EUR,1990-07-24,1.42,-0.009071877180739762
EUR,1990-07-25,1.418,-0.0014084507042253502
EUR,1990-07-26,1.422,0.0028208744710860323
EUR,1990-07-27,1.432,0.007032348804500765
EUR,1990-07-30,1.43,-0.0013966480446927498
EUR,1990-07-31,1.429,-0.0006993006993005757
EUR,1990-08-01,1.428,-0.0006997900629811538
EUR,1990-08-02,1.426,-0.0014005602240896309
EUR,1990-08-03,1.431,0.003506311360448988
EUR,1990-08-06,1.424,-0.004891684136967278
EUR,1990-08-07,1.426,0.001404494382022392
EUR,1990-08-08,1.434,0.005610098176718203
EUR,1990-08-09,1.433,-0.0006973500697349255
EUR,1990-08-10,1.436,0.0020935101186321248
EUR,1990-08-13,1.43,-0.004178272980501441
EUR,1990-08-14,1.433,0.002097902097902171
EUR,1990-08-15,1.428,-0.0034891835310537633
EUR,1990-08-16,1.439,0.007703081232493192
EUR,1990-08-17,1.438,-0.0006949270326616075
EUR,1990-08-20,1.437,-0.0006954102920722072
EUR,1990-08-21,1.445,0.005567153792623625
EUR,1990-08-22,1.448,0.0020761245674740803
EUR,1990-08-23,1.467,0.013121546961325947
EUR,1990-08-24,1.452,-0.010224948875255713
EUR,1990-08-27,1.451,-0.0006887052341597588
EUR,1990-08-28,1.452,0.000689179875947632
EUR,1990-08-29,1.454,0.0013774104683195176
EUR,1990-08-30,1.449,-0.003438789546079679
EUR,1990-08-31,1.437,-0.008281573498964856
EUR,1990-09-03,1.431,-0.0041753653444676075
EUR,1990-09-04,1.436,0.0034940600978337066
EUR,1990-09-05,1.439,0.002089136490250665
EUR,1990-09-06,1.436,-0.0020847810979848225
EUR,1990-09-07,1.432,-0.0027855153203342198
EUR,1990-09-10,1.419,-0.009078212290502763
EUR,1990-09-11,1.425,0.0042283298097252064
EUR,1990-09-12,1.424,-0.0007017543859649811
EUR,1990-09-13,1.431,0.004915730337078816
EUR,1990-09-14,1.438,0.004891684136967056
EUR,1990-09-17,1.434,-0.0027816411682892728
EUR,1990-09-18,1.431,-0.0020920502092049986
EUR,1990-09-19,1.426,-0.0034940600978338177
EUR,1990-09-20,1.429,0.0021037868162694373
EUR,1990-09-21,1.404,-0.017494751574527734
EUR,1990-09-24,1.407,0.002136752136752129
EUR,1990-09-25,1.408,0.000710732054015617
EUR,1990-09-26,1.422,0.009943181818181879
EUR,1990-09-27,1.43,0.005625879043600568
EUR,1990-09-28,1.426,-0.002797202797202747
EUR,1990-10-01,1.418,-0.005610098176718092
EUR,1990-10-02,1.424,0.004231311706629048
EUR,1990-10-03,1.42,-0.002808988764044895
EUR,1990-10-04,1.425,0.0035211267605634866
EUR,1990-10-05,1.465,0.02807017543859658
EUR,1990-10-08,1.464,-0.0006825938566553669
EUR,1990-10-09,1.45,-0.0095628415300546
EUR,1990-10-10,1.45,0.0
EUR,1990-10-11,1.453,0.00206896551724145
EUR,1990-10-12,1.444,-0.006194081211287061
EUR,1990-10-15,1.432,-0.008310249307479256
EUR,1990-10-16,1.436,0.0027932960893854997
EUR,1990-10-17,1.435,-0.0006963788300834439
EUR,1990-10-18,1.44,0.0034843205574912606
EUR,1990-10-19,1.424,-0.011111111111111072
EUR,1990-10-22,1.425,0.0007022471910114181
EUR,1990-10-23,1.424,-0.0007017543859649811
EUR,1990-10-24,1.425,0.0007022471910114181
EUR,1990-10-25,1.425,0.0
EUR,1990-10-26,1.433,0.0056140350877194045
EUR,1990-10-29,1.427,-0.004187020237264472
EUR,1990-10-30,1.434,0.004905395935528967
EUR,1990-10-31,1.422,-0.008368200836820106
EUR,1990-11-01,1.416,-0.00421940928270037
EUR,1990-11-02,1.423,0.004943502824858781
EUR,1990-11-05,1.421,-0.0014054813773717312
EUR,1990-11-06,1.412,-0.006333567909922677
EUR,1990-11-07,1.414,0.0014164305949009304
EUR,1990-11-08,1.415,0.0007072135785006761
EUR,1990-11-09,1.417,0.001413427561837377
EUR,1990-11-12,1.414,-0.0021171489061397875
EUR,1990-11-13,1.41,-0.0028288543140028155
EUR,1990-11-14,1.409,-0.0007092198581559739
EUR,1990-11-15,1.406,-0.002129169623846794
EUR,1990-11-16,1.406,0.0
EUR,1990-11-19,1.412,0.004267425320056972
EUR,1990-11-20,1.407,-0.003541076487252104
EUR,1990-11-21,1.414,0.004975124378109319
EUR,1990-11-22,1.412,-0.0014144271570014633
EUR,1990-11-23,1.417,0.003541076487252104
EUR,1990-11-26,1.423,0.004234297812279575
EUR,1990-11-27,1.422,-0.0007027406886859211
EUR,1990-11-28,1.416,-0.00421940928270037
EUR,1990-11-29,1.401,-0.010593220338983023
EUR,1990-11-30,1.418,0.012134189864382527
EUR,1990-12-03,1.409,-0.006346967559943462
EUR,1990-12-04,1.41,0.0007097232079489313
EUR,1990-12-05,1.406,-0.0028368794326241176
EUR,1990-12-06,1.406,0.0
EUR,1990-12-07,1.406,0.0
EUR,1990-12-10,1.394,-0.008534850640113834
EUR,1990-12-11,1.396,0.0014347202295552641
EUR,1990-12-12,1.406,0.007163323782235054
EUR,1990-12-13,1.403,-0.002133712660028375
EUR,1990-12-14,1.4,-0.002138275124732747
EUR,1990-12-17,1.402,0.0014285714285713347
EUR,1990-12-18,1.41,0.005706134094151327
EUR,1990-12-19,1.396,-0.009929078014184411
EUR,1990-12-20,1.388,-0.005730659025787954
EUR,1990-12-21,1.407,0.0136887608069165
EUR,1990-12-24,1.4,-0.004975124378109541
EUR,1990-12-25,1.405,0.0035714285714285587
EUR,1990-12-26,1.411,0.004270462633451988
EUR,1990-12-27,1.41,-0.0007087172218285254
EUR,1990-12-28,1.42,0.007092198581560183
EUR,1990-12-31,1.414,-0.004225352112676051
EUR,1991-01-02,1.412,-0.0014144271570014633
EUR,1991-01-03,1.413,0.0007082152974504652
EUR,1991-01-04,1.415,0.0014154281670204494
EUR,1991-01-07,1.413,-0.001413427561837488
EUR,1991-01-08,1.413,0.0
EUR,1991-01-09,1.393,-0.014154281670205271
EUR,1991-01-10,1.414,0.015075376884422065
EUR,1991-01-11,1.417,0.0021216407355022504
EUR,1991-01-14,1.419,0.0014114326040932657
EUR,1991-01-15,1.427,0.005637773079633535
EUR,1991-01-16,1.425,-0.0014015416958654825
EUR,1991-01-17,1.419,-0.004210526315789442
EUR,1991-01-18,1.42,0.000704721634954053
EUR,1991-01-21,1.415,-0.0035211267605632646
EUR,1991-01-22,1.411,-0.002826855123674865
EUR,1991-01-23,1.416,0.003543586109142405
EUR,1991-01-24,1.412,-0.0028248587570621764
EUR,1991-01-25,1.415,0.0021246458923513956
EUR,1991-01-28,1.42,0.0035335689045936647
EUR,1991-01-29,1.412,-0.005633802816901401
EUR,1991-01-30,1.418,0.004249291784702569
EUR,1991-01-31,1.411,-0.0049365303244004455
EUR,1991-02-01,1.411,0.0
EUR,1991-02-04,1.413,0.0014174344436570507
EUR,1991-02-05,1.415,0.0014154281670204494
EUR,1991-02-06,1.415,0.0
EUR,1991-02-07,1.403,-0.008480565371024706
EUR,1991-02-08,1.412,0.006414825374198019
EUR,1991-02-11,1.408,-0.0028328611898017497
EUR,1991-02-12,1.409,0.0007102272727272929
EUR,1991-02-13,1.407,-0.0014194464158977516
EUR,1991-02-14,1.415,0.005685856432125158
EUR,1991-02-15,1.414,-0.0007067137809187996
EUR,1991-02-18,1.415,0.0007072135785006761
EUR,1991-02-19,1.412,-0.0021201413427562876
EUR,1991-02-20,1.417,0.003541076487252104
EUR,1991-02-21,1.416,-0.0007057163020466328
EUR,1991-02-22,1.42,0.0028248587570620654
EUR,1991-02-25,1.424,0.0028169014084507005
EUR,1991-02-26,1.423,-0.000702247191011196
EUR,1991-02-27,1.419,-0.0028109627547434624
EUR,1991-02-28,1.421,0.0014094432699083281
EUR,1991-03-01,1.419,-0.0014074595355383357
EUR,1991-03-04,1.419,0.0
EUR,1991-03-05,1.415,-0.0028188865398167673
EUR,1991-03-06,1.42,0.0035335689045936647
EUR,1991-03-07,1.423,0.0021126760563381364
EUR,1991-03-08,1.418,-0.0035137034434294945
EUR,1991-03-11,1.421,0.0021156558533146352
EUR,1991-03-12,1.426,0.0035186488388458947
EUR,1991-03-13,1.43,0.0028050490883591017
EUR,1991-03-14,1.423,-0.004895104895104807
EUR,1991-03-15,1.418,-0.0035137034434294945
EUR,1991-03-18,1.418,0.0
EUR,1991-03-19,1.435,0.011988716502115748
EUR,1991-03-20,1.434,-0.0006968641114983853
EUR,1991-03-21,1.433,-0.0006973500697349255
EUR,1991-03-22,1.425,-0.005582693649685999
EUR,1991-03-25,1.419,-0.004210526315789442
EUR,1991-03-26,1.443,0.016913319238900604
EUR,1991-03-27,1.441,-0.001386001386001423
EUR,1991-03-28,1.444,0.002081887578070818
EUR,1991-03-29,1.442,-0.0013850415512465242
EUR,1991-04-01,1.459,0.011789181692094308
EUR,1991-04-02,1.451,-0.005483207676490798
EUR,1991-04-03,1.44,-0.007580978635423952
EUR,1991-04-04,1.448,0.005555555555555536
EUR,1991-04-05,1.437,-0.007596685082872812
EUR,1991-04-08,1.446,0.006263048016701411
EUR,1991-04-09,1.453,0.004840940525587811
EUR,1991-04-10,1.446,-0.004817618719889949
EUR,1991-04-11,1.448,0.0013831258644536604
EUR,1991-04-12,1.449,0.0006906077348067807
EUR,1991-04-15,1.452,0.0020703933747410197
EUR,1991-04-16,1.446,-0.004132231404958664
EUR,1991-04-17,1.445,-0.0006915629322267192
EUR,1991-04-18,1.433,-0.00830449826989621
EUR,1991-04-19,1.447,0.00976971388695036
EUR,1991-04-22,1.449,0.0013821700069107656
EUR,1991-04-23,1.446,-0.0020703933747412417
EUR,1991-04-24,1.445,-0.0006915629322267192
EUR,1991-04-25,1.437,-0.00553633217993077
EUR,1991-04-26,1.437,0.0
EUR,1991-04-29,1.442,0.003479471120389599
EUR,1991-04-30,1.447,0.0034674063800277377
EUR,1991-05-01,1.43,-0.011748445058742285
EUR,1991-05-02,1.444,0.009790209790209836
EUR,1991-05-03,1.442,-0.0013850415512465242
EUR,1991-05-06,1.441,-0.0006934812760054365
EUR,1991-05-07,1.442,0.000693962526023606
EUR,1991-05-08,1.432,-0.006934812760055475
EUR,1991-05-09,1.433,0.0006983240223463749
EUR,1991-05-10,1.443,0.006978367062107527
EUR,1991-05-13,1.443,0.0
EUR,1991-05-14,1.438,-0.0034650034650035577
EUR,1991-05-15,1.435,-0.0020862308762168436
EUR,1991-05-16,1.441,0.004181184668989646
EUR,1991-05-17,1.437,-0.002775850104094424
EUR,1991-05-20,1.443,0.0041753653444676075
EUR,1991-05-21,1.449,0.004158004158004269
EUR,1991-05-22,1.448,-0.0006901311249137843
EUR,1991-05-23,1.447,-0.0006906077348065587
EUR,1991-05-24,1.44,-0.004837595024188013
EUR,1991-05-27,1.441,0.000694444444444553
EUR,1991-05-28,1.444,0.002081887578070818
EUR,1991-05-29,1.442,-0.0013850415512465242
EUR,1991-05-30,1.434,-0.00554785020804438
EUR,1991-05-31,1.438,0.002789400278939924
EUR,1991-06-03,1.442,0.0027816411682892728
EUR,1991-06-04,1.441,-0.0006934812760054365
EUR,1991-06-05,1.438,-0.002081887578070818
EUR,1991-06-06,1.436,-0.0013908205841446364
EUR,1991-06-07,1.438,0.0013927576601671099
EUR,1991-06-10,1.435,-0.0020862308762168436
EUR,1991-06-11,1.43,-0.0034843205574913716
EUR,1991-06-12,1.43,0.0
EUR,1991-06-13,1.428,-0.0013986013986013734
EUR,1991-06-14,1.428,0.0
EUR,1991-06-17,1.422,-0.004201680672268893
EUR,1991-06-18,1.422,0.0
EUR,1991-06-19,1.427,0.0035161744022504937
EUR,1991-06-20,1.426,-0.0007007708479328523
EUR,1991-06-21,1.427,0.0007012622720898865
EUR,1991-06-24,1.428,0.0007007708479327412
EUR,1991-06-25,1.426,-0.0014005602240896309
EUR,1991-06-26,1.427,0.0007012622720898865
EUR,1991-06-27,1.428,0.0007007708479327412
EUR,1991-06-28,1.428,0.0
EUR,1991-07-01,1.43,0.0014005602240896309
EUR,1991-07-02,1.43,0.0
EUR,1991-07-03,1.429,-0.0006993006993005757
EUR,1991-07-04,1.431,0.0013995801259623075
EUR,1991-07-05,1.434,0.002096436058700135
EUR,1991-07-08,1.438,0.002789400278939924
EUR,1991-07-09,1.435,-0.0020862308762168436
EUR,1991-07-10,1.431,-0.0027874564459929863
EUR,1991-07-11,1.432,0.0006988120195665637
EUR,1991-07-12,1.436,0.0027932960893854997
EUR,1991-07-15,1.44,0.0027855153203342198
EUR,1991-07-16,1.44,0.0
EUR,1991-07-17,1.437,-0.002083333333333215
EUR,1991-07-18,1.437,0.0
EUR,1991-07-19,1.44,0.0020876826722338038
EUR,1991-07-22,1.439,-0.000694444444444331
EUR,1991-07-23,1.437,-0.001389854065323104
EUR,1991-07-24,1.43,-0.004871259568545616
EUR,1991-07-25,1.433,0.002097902097902171
EUR,1991-07-26,1.429,-0.002791346824842944
EUR,1991-07-29,1.433,0.002799160251924393
EUR,1991-07-30,1.434,0.0006978367062107083
EUR,1991-07-31,1.431,-0.0020920502092049986
EUR,1991-08-01,1.433,0.0013976240391335715
EUR,1991-08-02,1.433,0.0
EUR,1991-08-05,1.431,-0.0013956734124215275
EUR,1991-08-06,1.429,-0.0013976240391334604
EUR,1991-08-07,1.428,-0.0006997900629811538
EUR,1991-08-08,1.428,0.0
EUR,1991-08-09,1.429,0.0007002801120448154
EUR,1991-08-12,1.429,0.0
EUR,1991-08-13,1.43,0.0006997900629810427
EUR,1991-08-14,1.428,-0.0013986013986013734
EUR,1991-08-15,1.426,-0.0014005602240896309
EUR,1991-08-16,1.426,0.0
EUR,1991-08-19,1.441,0.01051893408134652
EUR,1991-08-20,1.438,-0.002081887578070818
EUR,1991-08-21,1.423,-0.010431154381084773
EUR,1991-08-22,1.428,0.0035137034434293835
EUR,1991-08-23,1.43,0.0014005602240896309
EUR,1991-08-26,1.43,0.0
EUR,1991-08-27,1.431,0.0006993006993007977
EUR,1991-08-28,1.431,0.0
EUR,1991-08-29,1.43,-0.0006988120195667857
EUR,1991-08-30,1.43,0.0
EUR,1991-09-02,1.431,0.0006993006993007977
EUR,1991-09-03,1.432,0.0006988120195665637
EUR,1991-09-04,1.433,0.0006983240223463749
EUR,1991-09-05,1.433,0.0
EUR,1991-09-06,1.435,0.0013956734124214165
EUR,1991-09-09,1.431,-0.0027874564459929863
EUR,1991-09-10,1.428,-0.002096436058700246
EUR,1991-09-11,1.428,0.0
EUR,1991-09-12,1.424,-0.0028011204481792618
EUR,1991-09-13,1.425,0.0007022471910114181
EUR,1991-09-16,1.422,-0.002105263157894832
EUR,1991-09-17,1.423,0.0007032348804500987
EUR,1991-09-18,1.421,-0.0014054813773717312
EUR,1991-09-19,1.424,0.002111189303307448
EUR,1991-09-20,1.425,0.0007022471910114181
EUR,1991-09-23,1.425,0.0
EUR,1991-09-24,1.424,-0.0007017543859649811
EUR,1991-09-25,1.424,0.0
EUR,1991-09-26,1.425,0.0007022471910114181
EUR,1991-09-27,1.422,-0.002105263157894832
EUR,1991-09-30,1.424,0.0014064697609001975
EUR,1991-10-01,1.423,-0.000702247191011196
EUR,1991-10-02,1.425,0.0014054813773718422
EUR,1991-10-03,1.423,-0.0014035087719298511
EUR,1991-10-04,1.423,0.0
EUR,1991-10-07,1.423,0.0
EUR,1991-10-08,1.417,-0.0042164441321153046
EUR,1991-10-09,1.418,0.0007057163020465218
EUR,1991-10-10,1.42,0.0014104372355430161
EUR,1991-10-11,1.421,0.0007042253521127861
EUR,1991-10-14,1.421,0.0
EUR,1991-10-15,1.421,0.0
EUR,1991-10-16,1.421,0.0
EUR,1991-10-17,1.423,0.0014074595355384467
EUR,1991-10-18,1.422,-0.0007027406886859211
EUR,1991-10-21,1.42,-0.0014064697609000865
EUR,1991-10-22,1.418,-0.0014084507042253502
EUR,1991-10-23,1.42,0.0014104372355430161
EUR,1991-10-24,1.42,0.0
EUR,1991-10-25,1.422,0.0014084507042253502
EUR,1991-10-28,1.42,-0.0014064697609000865
EUR,1991-10-29,1.422,0.0014084507042253502
EUR,1991-10-30,1.423,0.0007032348804500987
EUR,1991-10-31,1.421,-0.0014054813773717312
EUR,1991-11-01,1.421,0.0
EUR,1991-11-04,1.421,0.0
EUR,1991-11-05,1.42,-0.0007037297677692234
EUR,1991-11-06,1.421,0.0007042253521127861
EUR,1991-11-07,1.422,0.0007037297677690013
EUR,1991-11-08,1.422,0.0
EUR,1991-11-11,1.421,-0.0007032348804499877
EUR,1991-11-12,1.42,-0.0007037297677692234
EUR,1991-11-13,1.42,0.0
EUR,1991-11-14,1.417,-0.0021126760563379143
EUR,1991-11-15,1.417,0.0
EUR,1991-11-18,1.413,-0.0028228652081863093
EUR,1991-11-19,1.409,-0.0028308563340410098
EUR,1991-11-20,1.41,0.0007097232079489313
EUR,1991-11-21,1.405,-0.0035460992907800915
EUR,1991-11-22,1.399,-0.004270462633451988
EUR,1991-11-25,1.402,0.0021443888491778917
EUR,1991-11-26,1.406,0.0028530670470756636
EUR,1991-11-27,1.401,-0.0035561877667139585
EUR,1991-11-28,1.406,0.0035688793718771095
EUR,1991-11-29,1.409,0.002133712660028486
EUR,1991-12-02,1.405,-0.002838892831795614
EUR,1991-12-03,1.403,-0.001423487544483959
EUR,1991-12-04,1.403,0.0
EUR,1991-12-05,1.405,0.0014255167498218313
EUR,1991-12-06,1.402,-0.002135231316726105
EUR,1991-12-09,1.401,-0.0007132667617688604
EUR,1991-12-10,1.404,0.0021413276231263545
